company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Apple""",2935675237,2020-03-25 20:00:10+00:00, ,1242904125391532037,en,0,0,0,0,Twitter for iPhone,"Well this is me being optimistic 🤷🏾‍♂️
Just wonder who will try and sabotage this first. 
#COVID19  Relief part 3 is on the way...hopefully. Not looking fwd to taxpayers picking up the tab later. 

https://t.co/WH407gUOMq"
"""Apple""",36990709,2020-03-25 19:59:35+00:00, ,1242903980788846595,en,0,0,0,0,Twitter for iPhone,Sanders' fight with GOP senators over unemployment aid threatens to delay stimulus from @CNBC  https://t.co/GAPblOUjYB
"""Apple""",234541054,2020-03-25 19:57:24+00:00, ,1242903429728604161,en,1,0,0,0,Twitter for iPhone,Sanders' fight with GOP senators over unemployment aid threatens to delay stimulus from @CNBC. What a LOSER!  https://t.co/UgCtmPjmlP
"""Apple""",823121846,2020-03-25 19:57:02+00:00, ,1242903339026841602,en,0,0,0,0,Twitter for iPhone,Stay out of it #Bernie. #Sanders' fight with #GOP senators over unemployment aid threatens to delay #stimulus from @CNBC  https://t.co/vrjeh1Rr7I
"""Apple""",174367481,2020-03-25 19:56:15+00:00, ,1242903141714202641,en,0,0,0,0,Twitter for iPhone,Sanders' fight with GOP senators over unemployment aid threatens to delay stimulus from @CNBC  https://t.co/3ZVlmfaMDn
"""Apple""",14562685,2020-03-25 19:37:22+00:00, ,1242898389613703168,en,6,0,0,0,Twitter Web App,@tim_cook MyPOV: shot in #iphone! j/k. cool. private sector to the rescue! #coronavirus #covid19 @apple @tim_cook
"""Apple""",15840161,2020-03-25 19:32:01+00:00, ,1242897044458680320,en,1,0,0,0,Twitter Web App,"A5. Most credit card companies are giving affected customers a break. The best is skipping a payment with no interest, offered by Apple Card and reportedly Amex and Cap One as well https://t.co/kWkQRhSBvR #creditchat #covid19"
"""Apple""",89641819,2020-03-25 19:23:21+00:00, ,1242894859687493633,en,0,0,0,0,Twitter for iPhone,#China is claiming victory. #USA &amp; #EuropeanUnion are in Massive Trouble #Russia is beyond safe. China’s biggest city #Beijing is VERY safe also! #NewYork is in massive #TROUBLE . #USA is passing $2 TRILLION economic relief. WE OWE this to #CHINA #COVID19  https://t.co/UO9MABDdIN
"""Apple""",525815214,2020-03-25 19:08:21+00:00, ,1242891086646972422,en,0,0,0,0,Twitter for iPhone,Coronavirus rescue checks are coming — here's what you should do with the money from @CNBC - it’s $1200.... And really not even that.  https://t.co/Hkhhj8zfDb
"""Apple""",18385256,2020-03-25 18:55:08+00:00, ,1242887760765222916,en,0,0,0,0,Twitter for iPhone,"How does America pay for a $2 trillion coronavirus relief bill? With 2 shiny coins, this lawmaker argues https://t.co/tq7Z2CjnlR"
"""Apple""",16383523,2020-03-25 18:47:21+00:00, ,1242885800322314241,en,3,0,0,3,Twitter for iPhone,"How does America pay for a $2 trillion coronavirus relief bill? With 2 shiny coins, this lawmaker argues...it is time to raise taxes on the 1%...the airlines bought back 46 mil of stock...and now are getting 50 mil in this bailout...what’s wrong here ... https://t.co/2h0rezzWf2"
"""Apple""",823755885054869504,2020-03-25 18:32:25+00:00, ,1242882042817179648,en,0,0,0,0,Twitter for iPhone,"Record $2 Trillion #Coronavirus Stimulus Risks Falling Short of Full Relief Needed
 https://t.co/O45Fm5Tuth"
"""Apple""",749731943026229248,2020-03-25 18:31:42+00:00, ,1242881864282656770,en,0,0,0,0,Twitter for iPhone,"Coronavirus money: Senate bill would be 'terrible' for New York, Cuomo says from @CNBC - how interesting that after 9/11 and the relief package that had been negotiated back then also left out NY. And here again.  https://t.co/w6ocW0n33i"
"""Apple""",66823539,2020-03-25 18:26:18+00:00, ,1242880504350879744,en,0,0,0,0,Twitter for iPhone,".”The record U.S. stimulus package provides much-needed aid to small companies and Americans hit hard by the coronavirus, but it won’t prevent a big short-term hit to the economy and a dramatic rise in unemployment.”
https://t.co/jNUIeN5kya #StimulusPlan"
"""Apple""",1063932136149917696,2020-03-25 18:10:10+00:00, ,1242876443044057094,en,0,0,0,0,Twitter for iPhone,Who qualifies for a coronavirus relief check from the government - CNBC https://t.co/fTRAd08vdI
"""Apple""",245392072,2020-03-25 18:03:11+00:00, ,1242874684930170886,en,1,0,1,0,Twitter for Android,"@neilosands @Apple If the Commission win this battle, they'll have a backdoor to tax harmonisation. Can legit use the same argument that our low rate is akin to state aid. Our educated workforce can only go so far against that seeing as we're an island &amp; issues that which Covid19 has thrown up."
"""Apple""",1217929765341908993,2020-03-25 17:54:56+00:00, ,1242872612503478272,en,0,0,0,0,Twitter for iPhone,Trump says governors 'have to treat us well' if they want assistance during coronavirus pandemic - The Week https://t.co/OHVlXyOYgF
"""Apple""",346539552,2020-03-25 17:50:55+00:00, ,1242871600137097216,en,0,0,1,0,Twitter for Android,"@The_Lone_Apple @HeidiNBC Or an utterly corrupt Democrat Party that is demanding tons of money in a coronavirus aid package for things that have NOTHING to do with coronavirus... 
#WalkAway 
#WalkAwayFromCorruptDemocrats"
"""Apple""",748304330,2020-03-25 17:50:28+00:00, ,1242871487620698113,en,0,0,0,0,Twitter for iPhone,⁦@SenSchumer⁩ ⁦@SenGillibrand⁩ if Boeing has other options then they should pursue those other options. Our tax dollars should not needlessly go to corporations that don’t truly need assistance. #COVID19  https://t.co/NSvr8IGPVu
"""Apple""",20315967,2020-03-25 17:39:08+00:00, ,1242868633325404160,en,0,0,0,0,Twitter for iPad,"Stock markets continue to recover as  Europe and Asia make gains and Wall Street holds steady following a record-breaking day amid coronavirus turmoil
via https://t.co/0froTItI89 https://t.co/aTVLmRFMz3"
"""Apple""",55923079,2020-03-25 17:31:48+00:00, ,1242866787672260610,en,0,0,0,0,Twitter for iPhone,Camping World CEO to create coronavirus employee relief fund by selling his own stock - Fox Business https://t.co/2Fo0u42ese
"""Apple""",15471305,2020-03-25 17:13:10+00:00, ,1242862098729689090,en,0,0,0,0,Twitter for iPhone,Your coronavirus rescue check from the government could be taxed from @CNBC  #stimulusbill  https://t.co/XGTQvCB1Lm
"""Apple""",1911873032,2020-03-25 16:53:19+00:00, ,1242857103104135168,en,0,0,0,0,What Money,https://t.co/tlhOkn0IaU... (See+ on What: https://t.co/dy2THVXTnt)
"""Apple""",1008121042508894208,2020-03-25 16:32:01+00:00, ,1242851742133424129,en,1,0,0,0,Twitter for iPhone,"LONDON (Reuters)-UK banks are stepping up fraud prevention measures to protect customers from scammers eager to exploit the coronavirus pandemic with a whole range of new tricks, including fake sales of medical supplies and bogus government relief schemes. https://t.co/FRHESaNoH0"
"""Apple""",1238203698276454403,2020-03-25 16:29:14+00:00, ,1242851041911214081,en,1,0,0,0,Twitter Web Client,"First Things First: Apple Women's Health Study,  the ACA ❤️'s Ladies, and Scanwell to the rescue during the Coronavirus pandemic.  https://t.co/miZeM9kUcC"
"""Apple""",3068933499,2020-03-25 16:28:31+00:00, ,1242850864563437572,en,0,0,0,0,Twitter for iPhone,Who qualifies for a coronavirus relief check from the government from @CNBC  https://t.co/kiMfzPfmos
"""Apple""",1020437195855888385,2020-03-25 16:17:34+00:00, ,1242848106833731584,en,0,0,0,0,Twitter for iPhone,"Coronavirus Update: Historic Rescue Deal, World’s Largest Lockdown - The Wall Street Journal https://t.co/YDL5AtDisp"
"""Apple""",964158835,2020-03-25 15:25:17+00:00, ,1242834949536755713,en,41,1,4,23,Twitter Web App,"There is a real possibility that this bill will fall short of the household &amp; worker assistance that's truly needed. Meanwhile, members of Congress will likely leave town for a while to avoid exposing each other to #COVID19, so unclear if/when there's another bite at this apple. https://t.co/r8TKJEFA1X"
"""Apple""",9695312,2020-03-25 15:19:07+00:00, ,1242833396302151680,en,116,4,3,28,SocialFlow,"Digital music services like Spotify, Deezer and Apple Music are being called upon to make faster royalty payments and hand over a higher percentage of revenues to artists and rightsholders to help them survive the #coronavirus crisis. https://t.co/MQVhkbqzil"
"""Apple""",14706902,2020-03-25 15:10:03+00:00, ,1242831116781981697,en,5,0,0,2,Sprout Social,"Feeling stressed with all that is going on right now but don’t know how to relieve the tension and mental exhaustion? Listen to this while you are on a walk, doing things around the house or while laying down in a quiet place. Repeat as needed. https://t.co/SH7UbyVdP9 https://t.co/e04KEj2WoC"
"""Apple""",1198950576807170049,2020-03-25 15:08:11+00:00, ,1242830647674253312,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/F17SFPnZIm"
"""Apple""",2616486277,2020-03-25 14:57:12+00:00, ,1242827883401195520,en,0,0,0,0,Twitter Web App,"We discuss the various stimulus packages under consideration including corporate welfare, worker relief programs and the morality of each plan.  Plus binge worthy streaming TV reviews!

#JohnRileyProject #coronapork #COVID19

https://t.co/8HUbM3O3bV"
"""Apple""",364031284,2020-03-25 14:46:17+00:00, ,1242825134362128384,en,0,0,0,0,Twitter for iPhone,"While celebrating the $2t package to rescue businesses and hospitals, blah, blah, blah, thousands continue to infect one another as the coronavirus aggressively moves as the people do. How many thousands, millions? More? Deaths mount. 400, 600, 800 per day https://t.co/6ysOWjcuNE"
"""Apple""",966471109011963904,2020-03-25 14:39:59+00:00, ,1242823550022623235,en,4,0,0,2,Twitter for iPad,"Finally - doing the “RIGHT THING” and avoiding any semblance of conflicts of interest.  

“Slick” won’t be happy - will he sign off?

Trump and His Kids Won’t Get a Dime of Coronavirus Aid From Stimulus Bill, Says Report - The Daily Beast https://t.co/PruIpKFAPD"
"""Apple""",16383523,2020-03-25 14:39:02+00:00, ,1242823309764501504,en,2,0,0,1,Twitter for iPhone,"Deal reached on $2-trillion coronavirus stimulus bill — largest by far in U.S. history
The deal spurred by the coronavirus outbreak includes direct payments to many Americans, and aid for both large corporations and small businesses. https://t.co/KOerr4J3Iu"
"""Apple""",16383523,2020-03-25 14:23:43+00:00, ,1242819455970947072,en,10,1,5,3,Twitter for iPhone,"Senate Coronavirus Bill Prohibits Trump's Hotels From Receiving Bailouts
Democrats pushed to ban Trump family businesses from cashing in on the Senate's $2 trillion rescue package. https://t.co/pFRbSv1zLx"
"""Apple""",2206357675,2020-03-25 14:23:22+00:00, ,1242819368372727808,en,0,0,0,0,Twitter for iPhone,"White House, Congress Reach Deal on $2 Trillion Relief Package for COVID-19

https://t.co/hMkzweGPY9

For the latest US and political news download The Epoch Times app now! https://t.co/rqzwBSP0sW"
"""Apple""",211876746,2020-03-25 14:14:00+00:00, ,1242817011274711040,en,0,0,0,0,Twitter for iPhone,T. Rowe Price pledges $500K to coronavirus relief - Baltimore Business Journal https://t.co/eT0GlURFSO
"""Apple""",1225796654042759168,2020-03-25 14:13:08+00:00, ,1242816792096997376,en,0,0,0,0,Twitter for iPhone,"White House, Congress Reach Deal on $2 Trillion Relief Package for COVID-19

https://t.co/iHWmSMtjPY

For the latest US and political news download The Epoch Times app now! https://t.co/p23B0nWCFf"
"""Apple""",2767333359,2020-03-25 14:06:24+00:00, ,1242815100068728833,en,0,0,0,0,Twitter for iPhone,Apple donates 9 million masks to coronavirus relief effort https://t.co/zue8WLXsMc
"""Apple""",1356114354,2020-03-25 14:06:17+00:00, ,1242815066992508929,en,0,0,0,0,Twitter for iPhone,Apple donates 9 million masks to coronavirus relief effort https://t.co/lTahJ3S89r
"""Apple""",17636390,2020-03-25 13:53:59+00:00,72a91b4570317b68,1242811975043657729,en,2,0,0,2,Twitter for iPhone,Detailed guidance on financial assistance for those affected by #COVID crisis from @nytimes https://t.co/KLLEz3F1Jx
"""Apple""",818287490503233538,2020-03-25 13:47:04+00:00, ,1242810231203250179,en,3,0,0,2,Twitter for iPhone,"Trump and His Kids Won’t Get a Dime of Coronavirus Aid From Stimulus Bill. 
#TrumpLiesAmericansDie
#Trumpandemic

Good news,for a change. https://t.co/LluPa594EK"
"""Apple""",772785279581220864,2020-03-25 13:32:51+00:00, ,1242806656666304513,en,0,0,0,0,Twitter for iPhone,Trump Says Providing Coronavirus Aid to States Is a 'Two-Way Street' - Rolling Stone https://t.co/RloJSrLl8X
"""Apple""",70028006,2020-03-25 13:29:34+00:00, ,1242805828220043270,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill https://t.co/pAtOu56WvO"
"""Apple""",772785279581220864,2020-03-25 13:29:25+00:00, ,1242805790282518535,en,0,0,0,0,Twitter for iPhone,Negotiators strike deal on massive coronavirus rescue package - POLITICO https://t.co/JSzyYfPdrm
"""Apple""",2978166177,2020-03-25 13:26:08+00:00, ,1242804965858369536,en,0,0,0,0,dlvr.it,Apple donates 9 million masks to coronavirus relief effort https://t.co/eBNKSMAolm https://t.co/tixWUIfCx8
"""Apple""",90679076,2020-03-25 13:26:04+00:00, ,1242804947072122881,en,3,1,0,0,Twitter for iPad,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/MlrA9jxVSD"
"""Apple""",2332181857,2020-03-25 13:23:56+00:00, ,1242804412969398274,en,0,0,0,0,Twitter for iPhone,"This is going to be great for small businesses and I like how airlines aren’t allowed to buy back their stock.  White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/FQa1sQ1IOX"
"""Apple""",866616492,2020-03-25 13:03:08+00:00, ,1242799174782984192,en,0,0,0,0,Twitter for iPhone,"Deal reached on $2-trillion #coronavirus stimulus bill — largest by far in U.S. history
The deal includes direct payments to many Americans, and aid for both large corporations and small businesses. https://t.co/0xG0OHlnTJ"
"""Apple""",785310262073012225,2020-03-25 13:02:18+00:00, ,1242798966078451713,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/Xn742YGYUc"
"""Apple""",336056642,2020-03-25 12:55:39+00:00, ,1242797292681338880,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/HxVF9RJzlX"
"""Apple""",1226403024672657409,2020-03-25 12:55:35+00:00, ,1242797277443321856,en,0,0,0,0,Twitter for iPhone,"Trump businesses barred from getting coronavirus stimulus money, Schumer says from @CNBC - trump himself or his family members running the family business should voluntarily declare that they won’t seek any assistance from the rescue package.  https://t.co/KnTmhB2C4h"
"""Apple""",29990012,2020-03-25 12:43:47+00:00, ,1242794305661566977,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/zaTBI2qc1L"
"""Apple""",1218921961839120390,2020-03-25 12:04:55+00:00, ,1242784527887536129,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill @CNBC  https://t.co/BbzvkqKeUY"
"""Apple""",1525503763,2020-03-25 11:41:45+00:00, ,1242778696227762176,en,0,0,0,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/B4GEOu8Sib"
"""Apple""",80194204,2020-03-25 11:36:02+00:00, ,1242777257111891969,en,2,0,0,2,Twitter for iPhone,"White House, Senate reach late-night deal on $2 trillion coronavirus stimulus package White House and Senate leaders reached a historic deal shortly after midnight Wednesday on a massive $2 trillion coronavirus relief package for workers and businesses. https://t.co/S00pyqWNL9"
"""Apple""",36139771,2020-03-25 11:35:07+00:00, ,1242777027070947328,en,0,0,0,0,dlvr.it,Apple donates 9 million masks to coronavirus relief effort https://t.co/ZZhsneT858 https://t.co/LVg2laRSjP
"""Apple""",35544888,2020-03-25 11:35:07+00:00, ,1242777024617312257,en,0,0,0,0,dlvr.it,Apple donates 9 million masks to coronavirus relief effort https://t.co/TA4w5S4ZCx https://t.co/mM9BGWoYqn
"""Apple""",15086405,2020-03-25 11:31:40+00:00, ,1242776160209076224,en,21,2,1,8,Buffer,Apple donates 9 million masks to coronavirus relief effort https://t.co/gJU1z6GcfN
"""Apple""",15879443,2020-03-25 11:26:01+00:00, ,1242774737224261633,en,1,0,1,0,Twitter for iPhone,"White House, Senate strike deal on historic $2 trillion coronavirus relief bill from @CNBC  https://t.co/tSnOktfBh9"
